Signature ID,Percent Overlap (P915_H_p),adj p-val (P915_H_p),Overlap (P915_H_p),Score (P915_H_p)
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,42.9,0.9856929637,TUBB|ARHGEF2|NCL|TUBA1C|TUBA4A|ABL1|CTTN|KRT18|ARPC5|ACTB|WASL|ARPC1B|ITGB1|TUBB4B|NCK1|NCK2|YWHAZ|YWHAQ|ARPC5L|CTNNB1|ROCK2|PRKCA|CDH1|FYN,0.0434000008
KEGG_PATHWAYS_IN_CANCER,31.4,0.7723268072,STK4|SOS2|MSH6|CBLB|MTOR|SMAD3|PLCG1|STAT5B|ERBB2|STAT1|ARAF|CBL|MLH1|ABL1|MITF|MAP2K2|SOS1|CASP3|SMAD2|MAPK3|CCDC6|ETS1|BRCA2|AKT3|BRAF|CTNNA1|SKP2|SLC2A1|NFKB1|BCR|GLI3|MAPK1|RXRA|NFKB2|APC|CDK2|MAPK8|TFG|RAF1|HSP90AA1|DAPK2|APC2|TPR|PLD1|HSP90B1|HSP90AB1|PML|CKS1B|APPL1|CDKN1B|BAD|CRK|STAT5A|FOXO1|EP300|FZD6|GSK3B|PIK3R1|XIAP|AXIN1|ITGB1|JUN|RASSF1|MET|RALBP1|PLCG2|AR|CCNE2|JUP|IKBKB|EGLN1|PIK3R2|GLI2|PIK3CD|RUNX1|PTK2|IKBKG|MAPK9|CREBBP|E2F1|CTNNB1|TPM3|EGFR|FGF13|E2F3|DAPK1|CCNE1|RB1|SUFU|ARNT|STAT3|FAS|RELA|CDKN1A|RALA|PIAS2|PIAS1|TRAF4|PRKCA|RAC1|CDH1|AKT2,-0.7479000092
KEGG_PENTOSE_PHOSPHATE_PATHWAY,40.7,0.0837636259,ALDOA|TKT|G6PD|PGM2|PFKM|PFKP|PGLS|TALDO1|GPI|PGM1|PFKL,-3.110699892
KEGG_PEROXISOME,23.1,0.8879073043,PEX19|PEX1|PEX14|ABCD1|ACOX1|DECR2|PMVK|ABCD3|PRDX5|ACSL4|PEX11G|PEX5|AGPS|EHHADH|ACSL3|ACAA1|HSD17B4|HACL1,0.4255000055
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,43.4,0.3955595694,PLCB3|ITPKB|PLCG1|PIK3C2A|PI4KB|ITPR1|SYNJ1|ITPR3|PIP5K1A|PIP4K2A|OCRL|ITPK1|INPP4B|INPP5E|CDS2|PIK3R1|INPP4A|PI4KA|INPPL1|PLCG2|PIK3R2|SYNJ2|DGKH|PIK3CD|PIKFYVE|PLCB1|PLCB2|PIK3C3|DGKD|PIK3C2B|PLCD3|ITPKA|PRKCA,-1.6761000156
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,51.8,0.7988910371,MAPK14|ANAPC1|RPS6KA3|ARAF|MAPK12|RPS6KA1|CDC16|CDC25C|BUB1|MAPK3|CDC25B|AKT3|BRAF|PDE3A|PKMYT1|MAPK1|ANAPC7|CDK2|MAPK8|ADCY9|RAF1|ANAPC5|HSP90AA1|HSP90AB1|PIK3R1|CDC27|CPEB1|ANAPC4|CDC26|ANAPC2|CDK1|PIK3R2|PIK3CD|PDE3B|MAPK9|PLK1|ADCY3|ADCY2|ADCY6|PRKACA|CCNB2|CDC25A|AKT2|CDC23,0.5583000183
KEGG_PROSTATE_CANCER,44.9,0.4785084891,SOS2|MTOR|ERBB2|ARAF|MAP2K2|SOS1|MAPK3|PDPK1|AKT3|BRAF|NFKB1|MAPK1|CDK2|RAF1|HSP90AA1|HSP90B1|HSP90AB1|CDKN1B|BAD|FOXO1|EP300|GSK3B|PIK3R1|AR|CCNE2|IKBKB|PIK3R2|PIK3CD|CREB1|IKBKG|CREBBP|E2F1|CTNNB1|EGFR|E2F3|CCNE1|RB1|RELA|CDKN1A|AKT2,-1.5170999765
KEGG_PROTEASOME,47.8,0.3745782568,PSMD4|PSMD11|PSMD1|PSME4|PSMD3|PSMF1|PSMA4|PSMA5|PSMB10|PSMA2|PSMA7|PSMC3|PSME2|PSMD2|PSMC1|PSMB6|PSMB8|PSMB1|PSMD8|PSME3|PSMD12|PSMC6,1.7738000154
KEGG_PURINE_METABOLISM,27.7,0.5160779762,POLD3|AMPD2|POLA1|CANT1|RRM1|POLR2B|POLR3C|PAICS|APRT|POLE|POLR2C|RRM2|PDE3A|ADCY9|NT5C2|IMPDH2|GART|PKLR|DCK|PFAS|POLA2|PDE4B|POLE3|PDE4A|PDE5A|PDE3B|GMPS|NME1|NT5C|PDE7A|DGUOK|PDE4D|ADSL|ADCY3|ADCY2|PDE8A|ADCY6|POLR1E|NME2|POLR2A|POLR3G|PDE1C|NUDT5|PDE7B,-1.3687000275
KEGG_PYRIMIDINE_METABOLISM,28.6,0.6171715161,UCK1|POLD3|POLA1|CANT1|RRM1|POLR2B|CAD|CTPS1|POLR3C|POLE|POLR2C|RRM2|NT5C2|DUT|DCK|POLA2|TYMS|POLE3|CTPS2|NME1|NT5C|UMPS|UCKL1|POLR1E|NME2|POLR2A|POLR3G|UPP1,1.1619000435
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,37.6,0.0264924696,FGD1|SOS2|ENAH|PAK1|MYH10|ARHGEF12|MSN|GIT1|MYH9|ARAF|CYFIP1|PAK2|ARHGEF7|PIP5K1A|ABI2|LIMK1|ARHGAP35|ARHGEF1|PPP1CB|MAP2K2|SOS1|MAPK3|SLC9A1|MYH14|IQGAP2|PXN|MYLK|BCAR1|PPP1R12A|BRAF|VCL|ARPC5|MAPK1|DIAPH3|SSH1|APC|SSH2|RAF1|ACTB|PIP4K2A|TIAM1|WASL|APC2|ITGB5|PFN1|PPP1CA|ARPC1B|DIAPH1|WASF2|CRK|BAIAP2|LIMK2|PIK3R1|CFL1|DOCK1|ITGB1|PAK4|ACTN4|IQGAP1|WASF1|ITGA4|PIK3R2|PIK3CD|PTK2|SSH3|PIKFYVE|CYFIP2|ARPC5L|ACTN1|EGFR|ROCK2|FGF13|IQGAP3|GNG12|MYL9|ACTN2|ARHGEF6|RAC1|CFL2|RRAS2,-3.122699976
KEGG_RENAL_CELL_CARCINOMA,44.3,0.0149590164,SOS2|PAK1|ARAF|PAK2|MAP2K2|SOS1|MAPK3|ETS1|AKT3|BRAF|SLC2A1|MAPK1|RAF1|PTPN11|CRK|RAPGEF1|EP300|PIK3R1|JUN|MET|RAP1A|PAK4|EGLN1|PIK3R2|GAB1|PIK3CD|FLCN|CREBBP|ARNT|RAC1|AKT2,-4.1388998032
KEGG_RIBOSOME,48.9,0.0101860465,RPL3|RPL34|RPL30|RPS2|RPS3|RPL23|RPL7|RPL24|RPL18|RPS10|RPL13|RPS20|RPL12|RPL11|RPS28|RPS27|RPS16|RPS23|RPS13|RPL4|RPS29|RPL26|RPS7|RPL29|RPS8|RPL6|RPS5|RPL18A|RPSA|RPL15|RPL31|RPLP2|RPS4X|RPL22|RPL17|RPS6|RPS17|RPS3A|RPL5|RPL23A|RPL21|FAU|RPLP0,4.3891000748
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,33.8,0.0101860465,DDX3X|RIPK1|MAPK14|TRIM25|DDX3Y|CYLD|MAPK12|TBK1|MAP3K7|MAP3K1|TANK|NFKB1|MAPK8|MAVS|IKBKE|TBKBP1|PIN1|OTUD5|IKBKB|IKBKG|MAPK9|AZI2|IFIH1|RELA,4.0785999298
KEGG_RNA_DEGRADATION,44.1,0.7920386883,PARN|DCP2|CNOT1|PAPOLG|MPHOSPH6|DCP1B|EDC4|PAPOLA|XRN2|EXOSC2|DCP1A|ENO1|PATL1|ENO2|CNOT4|EXOSC9|CNOT2|EXOSC10|CNOT3|LSM7|HSPD1|HSPA9|EXOSC4|EDC3|ZCCHC7|XRN1,0.6000999808
KEGG_SMALL_CELL_LUNG_CANCER,29.8,0.1357438017,AKT3|SKP2|NFKB1|RXRA|CDK2|CKS1B|CDKN1B|PIK3R1|XIAP|ITGB1|CCNE2|IKBKB|PIK3R2|PIK3CD|PTK2|IKBKG|E2F1|E2F3|CCNE1|RB1|RELA|PIAS2|PIAS1|TRAF4|AKT2,-2.7679998875
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,57.9,0.1426218204,BET1|SEC22B|VAMP2|STX7|STX6|VTI1A|SNAP29|BET1L|VAMP7|STX10|GOSR1|STX16|VTI1B|STX8|STX4|VAMP8|SNAP23|YKT6|SNAP25|VAMP4|STX12|VAMP5,2.6526999474
KEGG_SPLICEOSOME,55.9,0.5812619199,HNRNPA3|HNRNPA1L2|HNRNPM|ACIN1|DDX39B|WBP11|HNRNPK|U2SURP|DDX5|SRSF10|CHERP|THOC2|SRSF7|RBMX|SF3B1|CDC5L|PCBP1|EFTUD2|SNRPD2|SART1|TRA2A|DHX16|TCERG1|USP39|SNW1|DHX38|PUF60|SRSF6|HNRNPC|SNRPA1|RBM8A|SF3A2|SRSF1|HSPA8|SNRPA|DDX23|SRSF9|SF3B2|TRA2B|SRSF2|SRSF8|HSPA1L|NCBP1|RBM25|RBM17|SF3B3|PLRG1|LSM7|PRPF38B|CTNNBL1|PRPF4|CDC40|DHX15|PRPF40A|HNRNPA1|PRPF40B|SNRNP200|PRPF8|SRSF4|DHX8|THOC1|SNRNP70|SRSF3|EIF4A3|MAGOHB|HNRNPU|SLU7|PRPF6|U2AF2|PRPF31|AQR,-1.2389999628
KEGG_STARCH_AND_SUCROSE_METABOLISM,19.2,0.9360167041,UGDH|GYS1|UGP2|HK1|PYGL|PGM2|PYGB|GPI|PGM1|PGM2L1,-0.1636999995
KEGG_TGF_BETA_SIGNALING_PATHWAY,24.4,0.8721634746,ZFYVE16|SMAD3|SMAD2|MAPK3|RBL1|MAPK1|ZFYVE9|RBL2|EP300|RPS6KB1|SMURF1|ACVR2A|SKP1|BMPR2|CREBBP|ID4|ROCK2|ACVR2B|E2F5|TFDP1|PPP2CB,-0.4336999953
KEGG_THYROID_CANCER,37.9,0.6942507164,MAP2K2|MAPK3|CCDC6|BRAF|MAPK1|RXRA|TFG|TPR|CTNNB1|TPM3|CDH1,0.9247000217
KEGG_TIGHT_JUNCTION,36.4,0.0149590164,EXOC4|SYMPK|MYH10|MYH9|EXOC3|PRKCD|TJP2|PRKCH|EPB41|TJAP1|CTTN|PRKCE|EPB41L2|PARD3|MYH14|ASH1L|AKT3|CTNNA1|VAPA|MPDZ|SRC|TJP1|CGN|ACTB|EPB41L3|PARD6G|AMOTL1|EPB41L1|RAB13|LLGL1|SPTAN1|ACTN4|PRKCQ|PARD6B|MAGI3|CTNNB1|CASK|ACTN1|PRKCI|CSNK2B|MYL9|ACTN2|PPP2CB|JAM3|PRKCA|AKT2|RRAS2|F11R,-3.651599884
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,30.4,0.0149590164,RIPK1|MAPK14|STAT1|MAPK12|TAB2|IRAK1|MAP2K4|TBK1|MAP2K2|MAP3K7|MAPK3|AKT3|NFKB1|MAPK1|TAB1|MAPK8|IKBKE|PIK3R1|JUN|MAP2K7|IKBKB|PIK3R2|MAP2K3|PIK3CD|IFNAR2|IKBKG|MAPK9|IFNAR1|RELA|RAC1|AKT2,4.3751001358
KEGG_TYPE_II_DIABETES_MELLITUS,31.9,0.9360167041,MTOR|PRKCD|PRKCE|IRS2|MAPK3|IRS4|MAPK1|MAPK8|HK1|PKLR|PIK3R1|IKBKB|PIK3R2|PIK3CD|MAPK9,0.2305999994
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,38.9,0.2980833333,SOS2|MAPK14|CBLB|PAK1|PLCG1|MAPK12|CBL|PAK2|MAP2K2|MAP3K7|SOS1|MAPK3|PDPK1|AKT3|NFKB1|NFATC2|MAPK1|RAF1|NFATC3|GSK3B|BCL10|PIK3R1|DLG1|JUN|MAP2K7|NCK1|PAK4|IKBKB|NCK2|PRKCQ|PIK3R2|PIK3CD|LCP2|IKBKG|MAPK9|NFATC4|GRAP2|NFATC1|RELA|LCK|FYN|AKT2,-2.035599947
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,39.3,0.4521828903,HUWE1|FBXO4|NEDD4L|CBLB|ANAPC1|UBE2O|BIRC6|SAE1|CBL|TRIP12|HERC2|CDC16|MGRN1|UBA1|CUL4B|MAP3K1|UBE3B|SKP2|HERC1|ANAPC7|UBE4B|TRIM32|ANAPC5|BRCA1|FBXW8|CUL4A|UBR5|CUL7|PML|MID1|HERC4|STUB1|XIAP|DDB2|CDC27|SMURF1|ANAPC4|CDC26|SKP1|ANAPC2|UBA6|TRIM37|ITCH|WWP2|UBE4A|UBA7|CDC20|UBE2E3|CUL3|DDB1|PIAS2|PIAS1|CDC23,1.6089999676
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,29.6,0.8923673226,PLCB3|CALD1|ARHGEF12|ARHGEF11|ARAF|ITPR1|ITPR3|PRKCD|PRKCH|ARHGEF1|PPP1CB|MAP2K2|PRKCE|MAPK3|PLA2G4A|MYLK|PPP1R12A|BRAF|MAPK1|ADCY9|RAF1|PPP1R12B|PPP1CA|PRKCQ|PLCB1|MYL6|PLCB2|ADCY3|ROCK2|ADCY2|ADCY6|PRKACA|MYL9|PRKCA,-0.3012000024
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,45.5,0.7885545567,NSF|DYNC1LI2|DYNC1LI1|VAMP2|ARHGDIA|ADCY9|DCTN4|DCTN1|STX4|RAB11A|DYNC1I2|DCTN2|RAB5C|DYNC1H1|CREB1|RAB5A|ADCY3|ADCY6|PRKACA|RAB5B,0.6245999932
KEGG_VEGF_SIGNALING_PATHWAY,34.2,0.7885545567,HSPB1|MAPK14|PLCG1|MAPK12|MAP2K2|MAPK3|PLA2G4A|PXN|AKT3|SRC|NFATC2|MAPK1|RAF1|BAD|NFATC3|PIK3R1|PLCG2|SPHK2|PIK3R2|PIK3CD|PTK2|NFATC4|NFATC1|PRKCA|RAC1|AKT2,-0.6255999804
KEGG_VIBRIO_CHOLERAE_INFECTION,31.5,0.7777307692,SEC61B|SEC61A1|PLCG1|TJP2|ATP6V0A2|ADCY9|TJP1|ACTB|SLC12A2|ATP6V1B2|PLCG2|ARF1|ATP6V1A|ADCY3|PRKACA|KDELR3|PRKCA,0.7197999954
KEGG_VIRAL_MYOCARDITIS,22.9,0.5937673537,EIF4G1|MYH10|MYH9|ABL1|DMD|EIF4G2|CASP3|MYH14|ABL2|ACTB|CXADR|EIF4G3|ICAM1|RAC1|FYN|DAG1,1.2358000278
KEGG_WNT_SIGNALING_PATHWAY,29.1,0.0101860465,PLCB3|SMAD3|PPP2R5D|MAP3K7|SMAD2|NFATC2|APC|CSNK1A1|MAPK8|SENP2|APC2|CAMK2D|CHD8|EP300|NFATC3|FZD6|GSK3B|AXIN1|JUN|NLK|SKP1|NKD2|DAAM2|CSNK1E|MAPK9|PLCB1|CREBBP|PPP2R5C|CTNNB1|NFATC4|PLCB2|LRP6|CSNK2B|PSEN1|ROCK2|PRICKLE2|NFATC1|PPP2R5A|PRKACA|PPP2CB|PRKCA|RAC1|CAMK2B|CAMK2G,-7.5859999657
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME,41,0.9960707269,SMARCB1|MYBBP1A|MEN1|RIF1|EIF4ENIF1|SF3B1|ERCC6|ERCC5|BAZ1B|CLOCK|MYO1C|MAPK8|DDX21|JUND|PARG|SMARCC2|ATF2|DEK|ELK1|ITCH|NEO1|HSF1|SIRT6|SIRT1|CDH1,0.0077999998
WP_11P11_2_COPY_NUMBER_VARIATION_SYNDROME,19.6,0.8902439024,GLI3|CLOCK|C11orf96|SDCBP|CRY2|ITGB1|PHF21A|ITGA4|LGALS3BP|REST|TP53I11,0.3553000093
WP_13Q12_12_COPY_NUMBER_VARIATION,41.2,0.0101860465,DMD|ATXN1|MAPK8|SACS|SNTB1|DTNA|LINGO1|MAPK9|FLNC|SPATA13|RTN4|SNTA1|RAC1|DAG1,-4.1361999512
WP_15Q11Q13_COPY_NUMBER_VARIATION,33.9,0.5789102677,APBA2|FANCD2|TJP2|SMC5|MITF|SIN3A|DNMBP|FANCI|TJP1|CANX|CGN|CXADR|CREBBP|KAT2B|CDC42BPB|UBN1|KLF13|STXBP1|MTMR10|RELA,1.265599966
WP_15Q25_COPY_NUMBER_VARIATION,30.4,0.6324402374,HTT|ITPR1|SYNJ1|AP3S1|AP3B2|SLC2A1|AP3D1|RAF1|SHANK3|ZNF592|C15orf40|CPEB1|TOP1|PDE8A,1.0759999752
WP_16P11_2_PROXIMAL_DELETION_SYNDROME,35.5,0.0149590164,NR3C1|CCT3|BPTF|CCT6A|HIRIP3|TAOK2|MSN|PPP4R2|PPP2R5D|MAPK3|CCDC6|CCT4|NFKB1|CCT8|PARP4|HIRA|KIF22|CCT7|ALDOA|UNC13B|HDAC3|MAP2K3|PAXIP1|CCT2|SPN|PPP2CB|INO80E,3.6960999966
WP_17P13_3_YWHAE_COPY_NUMBER_VARIATION,57.1,0.9168043746,DISC1|NDEL1|DCTN4|DCTN1|CDK5|PAFAH1B1|DCTN2|YWHAG|DYNC1H1|YWHAZ|YWHAQ|YWHAE,-0.2565000057
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,21,0.1357438017,ACACA|RPL23|TAF15|ERBB2|CDK12|MED1|SYNRG|SRCIN1|RFFL|IKZF3|ARHGAP23|AATF|FBXL20|MRM1|LASP1|LIG3|STARD3|MLLT6|DHRS11|CWC25|TADA2A,-2.6705999374
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,26.3,0.9360167041,TRIM25|SMAD3|NADK|MCM2|MEPCE|SMAD2|RER1|CDK11A|METTL14|COMMD1|HSPA8|PANK4|PARD6B|INTS10|PEX5|NOC2L|ACAP3|CCNL2|INTS4|INTS9|LRP4|CUL3|SKI|IFIH1|ELAVL1,0.2443999946
WP_1Q21_1_COPY_NUMBER_VARIATION_SYNDROME,40.7,0.8243172269,PRKAB2|TJP2|PRKAB1|PYGO2|BCL9|TJP1|CHD1L|CTNNB1|PRKAA1|PRKAG2|F11R,-0.5296000242
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,28.3,0.0101860465,RAN|RANBP1|HIRIP3|NCOR1|SLC7A4|PPP1CB|SREBF2|SNAP29|XPO1|RAF1|CBX5|HIRA|ZDHHC8|PI4KA|TNPO1|SLC25A1|NPRL3|PAK4|DROSHA|KLHL22|HDAC3|KPNB1|MED15|THAP7|DGCR8|PLK1|DGCR2|DEPDC5|EGFR|RTN4|CUL3|ARVCF|POLR2A|SCARF2|RCC1|SRF,-4.7547001839
WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,39.4,0.493877551,NCAPH|KANSL3|ERBB2|MAPK3|CIAO1|MAPK1|CNNM3|ARID5A|PLXNB2|SNRNP200|CNNM4|STARD7|SEMA4C,1.4639999866
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,19,0.8902439024,ANAPC1|STAT1|LGALS3|MAPK1|PLCG2|PTK2|POLR1E|IL1RAP|BCL2L11|ZC3H6|RGPD8|RAC1,-0.3104999959
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,25.5,0.513130148,PPP1R7|SH3BP4|GYS1|LRRFIP1|HJURP|MAP4|HDLBP|MLPH|RAB27A|AGAP1|DISC1|COPS8|ILK|MYO5A|THAP4|ITPK1|DUSP28|FARP2|JUN|MEF2A|MEF2C|KIF1A|CYTH2|ARF1|TRAF3IP1|STK25|RRAGC|HDAC4|ATG4B|EGFR|ING5|RPS6|CENPA|DGKD|BOK|USP40|RAC1,-1.4005999565
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,29.7,0.8863960603,MYCBP2|STAT5B|CEP350|RNF8|PAK2|UBXN7|RNF168|MCRS1|PXN|NF2|PCYT1A|ADAM10|STAT5A|DLG1|JUN|NCBP1|MAD2L1BP|SENP5|SIRT1,-0.3946999907
WP_4P16_3_COPY_NUMBER_VARIATION,34.4,0.3955595694,SLBP|PLCG1|CBL|SOS1|MAPK3|TACC3|MAPK1|PIK3R1|GAB1|CKAP5|FRS2,1.7740000486
WP_4_HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,66.7,0.3076739563,MTOR|MKNK1|EIF4EBP1|MAP3K11|MAP2K2|MAPK3|PBK|MAPK1|RAF1|TSC1|MAP2K3|PRKAA1,2.0225000381
WP_5Q35_COPY_NUMBER_VARIATION,24.3,0.2001828154,PLCG1|HIP1R|ABL1|SNCA|ARFGAP2|SOS1|UIMC1|GPRIN1|SRC|MAPK8|PDLIM7|ADAM10|FAM193B|DBN1|BRCA1|RGS14|MAGED1|NSD1|PIK3R1|JUN|BARD1|GAB1|MAPK9|PNPLA2|FRS2|PTPN2|BABAM1,-2.3341999054
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,41.1,0.7777307692,HMGA1|ACACA|GTF2I|MYBBP1A|CLASP1|CLASP2|TSG101|SQSTM1|SF3B1|VAMP2|LIMK1|ERCC6|CLIP2|ULK1|EIF2A|MAPK3|BAZ1B|VPS37A|HDAC6|BRD4|MYO1C|EIF2AK3|DDX21|ATPAF1|PKLR|CFL1|NUP62|EIF4H|DEK|HDAC3|BCL7B|SNAP25|GTF2IRD1|CLTC|GAPDH|DNAJC30|TBL2|CTNNB1|CHTF18|UBE2E3|UBIAD1|RB1|GRIP1|FAS,-0.7239000201
WP_7Q11_23_DISTAL_COPY_NUMBER_VARIATION,50,0.2019467213,LMNA|HSPB1|G3BP1|POR|RAF1|KIF1C|EPB41L3|DAPK2|MDH2|YWHAG|TMEM120B,2.5769000053
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME,25.5,0.1426218204,SLBP|MTMR6|NUMA1|MAPK3|MCRS1|MAPK1|TERF1|RAF1|AXIN1|HSPD1|GATA4|CTNNB1|PPP1R3B|FDFT1,2.7876000404
WP_ACUTE_VIRAL_MYOCARDITIS,32.9,0.2019467213,EIF4G1|STAT1|PABPC1|ABL1|DMD|EIF4G2|SOS1|CASP3|MAPK3|ILK|PARP1|SRC|MAPK1|ABL2|NFKB2|ACTB|CXADR|GSK3B|PIK3R1|CREB1|CASP6|STAT3|BNIP2|DFFA|CAAP1|CASP2|FYN|DAG1,2.462100029
WP_ADIPOGENESIS,29,0.5503601766,LMNA|HMGA1|NR3C1|STAT2|NCOR2|NCOA2|SMAD3|STAT5B|STAT1|NCOR1|IRS2|RBL1|IRS4|RXRA|LPIN1|NCOA1|WWTR1|RBL2|STAT5A|FOXO1|NRIP1|MEF2A|MEF2C|NAMPT|MEF2D|CREB1|GATA4|E2F1|IL6ST|BSCL2|CTNNB1|LIPE|RB1|LPIN2|LPIN3|STAT3|FAS|CDKN1A,-1.3538999557
WP_AEROBIC_GLYCOLYSIS,83.3,0.3636560537,TPI1|SLC2A1|ENO1|PGK1|HK1|ALDOA|PFKM|LDHA|GPI|GAPDH,-1.8375999928
WP_AGE_RAGE_PATHWAY,43.9,0.0101860465,MAPK14|SHC1|SMAD3|STAT5B|MSN|STAT1|PRKCD|CASP3|LGALS3|SMAD2|MAPK3|PLA2G4A|NFKB1|SRC|MAPK1|MAPK8|RAF1|DIAPH1|STAT5A|FOXO1|JUN|ATF2|IKBKB|MAPK9|EGFR|STAT3|RELA|PRKCA|RAC1,3.893599987
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,51.5,0.5937673537,MAPK14|SHC1|MTOR|EIF4EBP1|PRKCD|SOS1|IRS2|MAPK3|SRC|MAPK1|PTPN11|PIK3R1|PIK3R2|GAB1|PTK2|PRKCA|RAC1,-1.2200000286
WP_ALSTROM_SYNDROME,44.1,0.3928077149,CEP192|NSFL1C|VCPIP1|SNAPIN|BLOC1S1|VCP|RFX3|ALMS1|TUBG1|ACTN4|TFDP2|DTNBP1|GPRASP2|GPR161|RFX1,-1.6648000479
WP_ALZHEIMER_39_S_DISEASE,36.8,0.9768428912,PSMD4|PLCB3|TUBB|TUBA1C|KLC2|MTOR|KLC1|TUBA4A|APBB1|PSMD1|ARAF|KLC4|ADRM1|ITPR1|ITPR3|SNCA|ULK1|WIPI1|MAP2K2|ATG2B|PSMD3|CASP3|IRS2|PSEN2|MAPK3|AKT3|BRAF|RB1CC1|NFKB1|ATG2A|IRS4|MAPK1|APC|CSNK1A1|MAPK8|EIF2AK3|ADAM10|PSMA4|RAF1|PSMA5|APC2|AMBRA1|CDK5|NRBF2|BAD|FZD6|GSK3B|PIK3R1|SLC25A6|AXIN1|WIPI2|MAP2K7|TUBB4B|PSMA2|RTN3|PSMA7|EIF2S1|MME|IKBKB|PIK3R2|CSNK1E|PIK3CD|PSMC3|KIF5B|GAPDH|MAPK9|PSMD2|PLCB1|ADAM17|ATP2A2|EIF2AK2|PSMC1|PSMB6|CTNNB1|PLCB2|LRP6|PSMB1|VDAC1|PSMD8|RTN4|CSNK2B|PSEN1|APH1A|PIK3C3|PIK3R4|KLC3|ATG13|VDAC2|SLC25A5|FAS|CAPN2|PSMD12|RELA|VDAC3|AKT2|PSMC6,-0.1361999959
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,36.1,0.9595063854,PSMD4|PLCB3|TUBB|TUBA1C|KLC2|MTOR|KLC1|TUBA4A|APBB1|PSMD1|ARAF|KLC4|ADRM1|ITPR1|ITPR3|SNCA|ULK1|WIPI1|MAP2K2|ATG2B|PSMD3|CASP3|IRS2|PSEN2|MAPK3|AKT3|BRAF|RB1CC1|NFKB1|ATG2A|IRS4|MAPK1|APC|CSNK1A1|MAPK8|EIF2AK3|ADAM10|PSMA4|RAF1|PSMA5|APC2|AMBRA1|CDK5|NRBF2|BAD|FZD6|GSK3B|PIK3R1|SLC25A6|AXIN1|WIPI2|MAP2K7|TUBB4B|PSMA2|RTN3|PSMA7|EIF2S1|MME|IKBKB|PIK3R2|CSNK1E|PIK3CD|PSMC3|KIF5B|GAPDH|MAPK9|PSMD2|PLCB1|ADAM17|ATP2A2|EIF2AK2|PSMC1|PSMB6|CTNNB1|PLCB2|LRP6|PSMB1|VDAC1|PSMD8|RTN4|CSNK2B|PSEN1|APH1A|PIK3C3|PIK3R4|KLC3|ATG13|VDAC2|SLC25A5|FAS|CAPN2|PSMD12|RELA|VDAC3|AKT2|PSMC6,-0.1482000053
WP_AMINO_ACID_METABOLISM,16.5,0.6770173477,PDHA1|CAD|ACLY|PYCR1|MDH2|LDHA|EHHADH|GLUL|GOT2|ACAA1|MDH1|ACO2|HIBCH|GSR|GSS,-0.9557999969
WP_AMP_ACTIVATED_PROTEIN_KINASE_SIGNALING,44.8,0.6324402374,ACACA|FASN|MTOR|RPTOR|PFKFB3|PRKAB2|EEF2|GYS1|EIF4EBP1|PRKAB1|TSC2|CRTC2|STK11|PIK3R1|RPS6KB1|STRADA|EEF2K|CAMKK1|PIK3R2|TSC1|PIK3CD|PLCB1|CAMKK2|LIPE|PRKAA1|PIK3C3|CDKN1A|ELAVL1|PRKAG2|AKT2,1.1180000305
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,26.3,0.9901747674,MAPK14|MAP2K2|CASP3|ALS2|BAD|CCS|GPX1|RAB5A|DAXX|RAC1,-0.0370000005
