Signature ID,Percent Overlap (P905_H_p),adj p-val (P905_H_p),Overlap (P905_H_p),Score (P905_H_p)
KEGG_P53_SIGNALING_PATHWAY,26.5,0.6954403063,TSC2|ATM|CHEK1|GTSE1|CDK2|SESN2|CDK1|RRM2|CCNE1|MDM4|ATR|DDB2|CDKN1A|CCNB2|CCNE2|TP53I3|TP73|EI24,0.7779999971
KEGG_PANCREATIC_CANCER,50,0.0590919462,RAF1|RB1|CHUK|BAD|MAPK1|RELA|SMAD2|ERBB2|ARHGEF6|STAT1|MAPK9|AKT3|MAPK8|MAPK3|NFKB1|SMAD3|IKBKB|PIK3CD|BRAF|ARAF|PIK3R2|IKBKG|RALGDS|BRCA2|STAT3|EGFR|E2F3|TGFBR2|MAP2K1|RALBP1|RAC1|AKT2|PLD1|E2F1|CDC42,-3.0748000145
KEGG_PARKINSONS_DISEASE,9.2,0.4314580737,SNCA|UBA1|NDUFV3|VDAC1|UBE2J1|SLC25A5|VDAC2|UQCRFS1|SLC25A6|UBA7|VDAC3|UQCRC1,-1.3926999569
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,46.4,0.8642049036,ARHGEF2|NCL|ACTB|TUBB|CTNNB1|NCK1|CTTN|ABL1|ARPC1B|ROCK2|TUBA1C|ITGB1|ARPC2|TUBB4B|WASL|YWHAZ|NCK2|KRT18|ARPC5|TUBB3|FYN|ROCK1|CDC42|ARPC5L|PRKCA|TUBA4A,0.4122000039
KEGG_PATHWAYS_IN_CANCER,30.5,0.4077074601,SOS2|CBLB|HSP90AA1|TRAF6|RAF1|STK4|MSH6|RB1|CHUK|BAD|PLCG1|CCDC6|NFKB2|MAPK1|PTK2|SUFU|HSP90AB1|CTNNB1|TFG|CKS1B|JUN|RELA|APC|ABL1|STAT5B|SMAD2|ERBB2|MLH1|CBL|STAT1|MAPK9|CDK2|TPR|AKT3|MAPK8|MAPK3|NFKB1|ETS1|TRAF3|SOS1|RXRA|SMAD3|CTBP2|AXIN1|PML|GLI2|CREBBP|EP300|MTOR|MITF|JUP|DAPK1|BCR|RXRG|IKBKB|PIK3CD|ARNT|BRAF|ITGB1|ARAF|GSK3B|PIK3R2|CTNNA1|STAT5A|EGLN1|IKBKG|APC2|RALGDS|FOXO1|BRCA2|MAP2K2|GLI3|RASSF1|CCNE1|STAT3|EGFR|E2F3|CDKN1B|TGFBR2|TPM3|PIAS2|RUNX1|PIAS1|SKP2|CDKN1A|MAP2K1|APPL1|CCNE2|FZD6|RALBP1|TCF7L2|RAC1|AKT2|TRAF1|PLD1|TRAF4|E2F1|CDC42|PRKCA,-1.4496999979
KEGG_PENTOSE_PHOSPHATE_PATHWAY,40.7,0.9186055698,TKT|GPI|ALDOA|ALDOC|PGM1|PGD|PGM2|PFKM|PGLS|TALDO1|PFKP,-0.230399996
KEGG_PEROXISOME,19.2,0.4973614954,PEX19|PEX1|PEX14|ACOX1|ABCD3|ACSL4|EHHADH|ACSL3|DECR2|PEX16|AGPS|ABCD1|HACL1|PRDX5|HSD17B4,-1.184499979
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,42.1,0.0300527955,ITPR3|PI4KB|ITPK1|PLCG1|PIK3C2A|ITPR1|PI4KA|CDS2|ITPKB|INPPL1|SYNJ1|PIK3CD|PIP5K1A|PIK3R2|PIKFYVE|INPP4B|PIK3C2B|ITPR2|INPP4A|DGKD|DGKZ|SYNJ2|DGKQ|ITPKA|PLCB3|INPP5E|IMPA1|PLCE1|DGKH|PLCD3|PRKCA|PLCB4,-3.4047999382
KEGG_PPAR_SIGNALING_PATHWAY,18.8,0.7884401114,PDPK1|DBI|ILK|SORBS1|RXRA|RXRG|ACOX1|ACSL4|EHHADH|ACSL3|SCD|SLC27A4|PCK2,-0.5892000198
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,44.7,0.4218804818,HSP90AA1|RPS6KA3|MAPK14|RAF1|ANAPC1|MAPK12|PKMYT1|MAPK1|CDC25C|HSP90AB1|PDE3B|CDC26|MAPK9|CDK2|BUB1|AKT3|MAPK8|RPS6KA1|MAPK3|CDK1|CDC16|FZR1|ADCY6|ANAPC5|PRKACA|PIK3CD|BRAF|ARAF|CDC25B|PIK3R2|ANAPC2|ADCY3|CCNB2|MAD2L1|MAP2K1|AKT2|CPEB1|CDC23,1.4069000483
KEGG_PROSTATE_CANCER,44.9,0.1261005396,SOS2|HSP90AA1|RAF1|RB1|CHUK|BAD|MAPK1|HSP90AB1|CTNNB1|RELA|PDPK1|ERBB2|CDK2|AKT3|MAPK3|NFKB1|SOS1|CREBBP|EP300|MTOR|IKBKB|PIK3CD|BRAF|ARAF|GSK3B|PIK3R2|IKBKG|FOXO1|MAP2K2|CCNE1|EGFR|E2F3|CDKN1B|CREB3L2|CDKN1A|MAP2K1|CCNE2|TCF7L2|AKT2|E2F1,-2.5532999039
KEGG_PROTEASOME,37,0.4020898642,PSMD11|PSMD4|PSMA5|PSMD1|PSME4|PSMB8|PSMA4|PSMF1|PSMC3|PSMD2|PSME2|PSMA7|PSMB1|PSMC1|PSMB10|PSME3|PSMD8,1.4987000227
KEGG_PURINE_METABOLISM,25.2,0.5709437514,POLR1A|POLD3|RRM1|AMPD2|POLA1|POLE|PDE3B|NME3|POLD2|PAICS|NUDT9|RRM2|POLA2|ADCY6|POLR3C|POLR2C|APRT|IMPDH2|ADSL|POLR1E|NME1|PFAS|NPR2|GMPS|PDE7A|ADCY3|PNP|DCK|IMPDH1|GART|POLR2A|POLE3|ATIC|PDE8A|POLR3D|PRIM2|NUDT5|NT5C|NME2|PDE4A,-1.0059000254
KEGG_PYRIMIDINE_METABOLISM,30.6,0.9574670244,UCK1|POLR1A|CAD|POLD3|RRM1|POLA1|CTPS1|POLE|NME3|POLD2|RRM2|POLA2|POLR3C|POLR2C|POLR1E|NME1|UMPS|UPP1|UCKL1|DUT|PNP|DCK|POLR2A|POLE3|POLR3D|TYMS|PRIM2|NT5C|CTPS2|NME2,-0.1022000015
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,39.9,0.0079285714,SOS2|PAK2|PPP1R12A|FGD1|SSH3|RAF1|PAK1|ENAH|ARHGEF1|LIMK1|ACTB|ABI2|MYH9|PXN|MAPK1|PTK2|SSH2|ARHGEF12|BCAR1|APC|MSN|ARPC1B|MYH10|BAIAP2|ARHGEF6|PAK4|SLC9A1|SSH1|ARHGEF7|CFL1|MAPK3|DOCK1|ARHGAP35|ROCK2|WASF2|VCL|SOS1|PPP1CA|GIT1|IQGAP1|IQGAP2|TIAM1|PIK3CD|TIAM2|ITGB5|BRAF|ITGB1|ACTN4|ARAF|PIP5K1A|PIK3R2|PIKFYVE|APC2|PPP1CB|ARPC2|RRAS2|PFN1|MAP2K2|DIAPH1|CYFIP1|CYFIP2|EGFR|LIMK2|WASL|PAK6|ITGA4|ITGB3|MAP2K1|GNG12|MYLK|ACTN1|PPP1CC|ARPC5|WASF1|CSK|RAC1|FGFR4|F2R|DIAPH3|ROCK1|CDC42|ACTN2|ARPC5L|IQGAP3|MYL9,-6.3646001816
KEGG_RENAL_CELL_CARCINOMA,42.9,0.0079285714,SOS2|PAK2|RAF1|PAK1|MAPK1|JUN|RAPGEF1|PAK4|AKT3|MAPK3|GAB1|ETS1|SOS1|CREBBP|EP300|PIK3CD|ARNT|BRAF|ARAF|PTPN11|PIK3R2|EGLN1|MAP2K2|FLCN|PAK6|RAP1A|MAP2K1|RAC1|AKT2|CDC42,-4.1061000824
KEGG_RIBOSOME,51.1,0.7892047598,RPL34|RPL3|RPS28|RPL13|RPS27|RPL12|RPL30|RPS2|RPS3|RPS23|RPS9|RPL24|RPL18A|RPS10|RPL23|RPS5|RPS20|RPSA|RPS29|RPL29|RPL19|RPL11|RPL7|RPL18|RPS16|RPS8|RPL17|RPL4|RPS7|RPS3A|RPLP2|RPL15|RPL21|RPS26|RPL26|RPS6|RPS17|RPS13|RPLP0|RPL31|RPS4X|RPL27A|RPL23A|RPL5|FAU,-0.5946000218
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,36.6,0.0079285714,DDX3X|RIPK1|CYLD|MAPK14|MAP3K1|TRAF6|TRIM25|MAPK12|CHUK|MAP3K7|TBK1|RELA|MAPK9|MAPK8|NFKB1|TRAF3|CASP10|MAVS|IKBKB|OTUD5|IKBKE|IKBKG|IFIH1|TANK|PIN1|AZI2,4.1914000511
KEGG_RNA_DEGRADATION,45.8,0.2520841416,PARN|PAPOLG|DCP1B|CNOT1|XRN2|EDC4|HSPD1|PAPOLA|ENO1|MPHOSPH6|CNOT4|EXOSC1|EXOSC2|EXOSC9|DCP1A|CNOT2|EXOSC10|LSM7|EDC3|EXOSC4|PATL1|ENO2|DCP2|XRN1|CNOT3|ZCCHC7|HSPA9,-1.983899951
KEGG_SELENOAMINO_ACID_METABOLISM,38.5,0.697815456,AHCYL2|METTL2B|SEPHS2|MAT2A|MAT2B|GGT7|LCMT2|METTL6|AHCYL1|CBS,-0.7968999743
KEGG_SMALL_CELL_LUNG_CANCER,33.3,0.1767719629,TRAF6|RB1|CHUK|PTK2|CKS1B|RELA|CDK2|AKT3|NFKB1|TRAF3|RXRA|RXRG|IKBKB|PIK3CD|ITGB1|PIK3R2|IKBKG|CCNE1|E2F3|CDKN1B|PIAS2|PIAS1|SKP2|CCNE2|AKT2|TRAF1|TRAF4|E2F1,-2.1784999371
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,47.4,0.1068270677,SEC22B|VAMP2|SNAP23|BET1L|STX10|STX7|VAMP5|VAMP7|STX4|VAMP8|BET1|STX6|VAMP4|YKT6|STX8|VTI1B|STX16|STX12,-2.5725998878
KEGG_SPLICEOSOME,58.3,0.221097561,HNRNPM|HNRNPA1L2|WBP11|HNRNPA3|HNRNPK|ACIN1|RBMX|CHERP|U2AF1|DDX39B|TRA2A|U2SURP|DDX5|SF3B2|SRSF7|SF3A1|SRSF8|THOC2|SRSF9|SNW1|PCBP1|DHX38|CDC5L|HNRNPC|SRSF10|CTNNBL1|SRSF5|HNRNPA1|TRA2B|SNRPD2|SF3B1|SMNDC1|PUF60|TCERG1|USP39|SNRNP70|NCBP1|PPIL1|SART1|DDX23|DHX16|SNRPA|RBM25|PRPF40A|DHX8|RBM17|HSPA8|SRSF1|SNRPA1|SRSF4|LSM7|SNRNP200|SRSF2|SF3B3|RBM8A|DHX15|PLRG1|PRPF40B|SLU7|PRPF38B|EIF4A3|THOC1|PRPF3|PRPF8|SF3A2|SRSF6|PRPF4|HNRNPU|MAGOHB|PRPF6|PRPF31|SRSF3|HSPA1L|U2AF2,2.0413999557
KEGG_TGF_BETA_SIGNALING_PATHWAY,23.3,0.5618504305,ZFYVE16|MAPK1|RBL1|SMAD2|RBL2|MAPK3|ROCK2|SMAD3|CREBBP|EP300|BMPR2|RPS6KB1|ID4|TGFBR2|PPP2CB|SKP1|ROCK1|ACVR2A|ACVR2B|TFDP1,-1.1218999624
KEGG_THYROID_CANCER,44.8,0.6581232493,CCDC6|MAPK1|CTNNB1|TFG|TPR|MAPK3|RXRA|RXRG|BRAF|MAP2K2|TPM3|MAP2K1|TCF7L2,0.8791999817
KEGG_TIGHT_JUNCTION,37.9,0.0079285714,TJP1|TJAP1|SYMPK|ASH1L|SPTAN1|VAPA|MPDZ|ACTB|MYH9|EXOC3|EXOC4|CTNNB1|EPB41L2|CTTN|EPB41L3|MYH10|AKT3|EPB41|TJP2|AMOTL1|PRKCH|PRKCD|CGN|PARD6B|SRC|EPB41L1|PARD3|PRKCE|ACTN4|LLGL2|CTNNA1|CSNK2B|LLGL1|RAB13|CSNK2A2|PARD6G|RRAS2|MAGI3|MAGI2|PRKCZ|ACTN1|PPP2CB|AKT2|PRKCI|CASK|F11R|CDC42|ACTN2|PRKCA|MYL9,-4.6683998108
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,36.3,0.0079285714,RIPK1|MAPK14|TRAF6|TAB2|MAPK12|CHUK|MAP3K7|MAPK1|MAP2K7|JUN|TBK1|RELA|STAT1|IRAK1|MAPK9|AKT3|MAPK8|MAPK3|NFKB1|TRAF3|MAP2K3|TAB1|IKBKB|PIK3CD|IKBKE|PIK3R2|IKBKG|IFNAR1|MAP2K2|MAP2K4|IFNAR2|TICAM2|MAP2K1|TICAM1|RAC1|AKT2|MYD88,4.9106001854
KEGG_TYPE_II_DIABETES_MELLITUS,27.7,0.012684627,MAPK1|IRS2|MAPK9|MAPK8|MAPK3|PRKCD|IRS1|MTOR|PRKCE|IKBKB|PIK3CD|PIK3R2|PRKCZ,-3.4872000217
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,40.7,0.7469734636,SOS2|PAK2|CBLB|MAPK14|RAF1|PAK1|MAPK12|BCL10|CHUK|NFATC2|MAP3K7|PLCG1|MAPK1|MAP2K7|JUN|RELA|NCK1|PDPK1|CBL|MAPK9|PAK4|AKT3|MAPK3|NFKB1|SOS1|DLG1|NFATC3|IKBKB|PIK3CD|NFAT5|GSK3B|PIK3R2|IKBKG|NFATC1|MAP2K2|LCK|LCP2|PAK6|NCK2|MAP2K1|AKT2|FYN|CDC42|NFKBIE,-0.6279000044
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,39.3,0.3456149455,CBLB|HUWE1|BIRC6|UBE3A|MAP3K1|TRAF6|NEDD4L|ANAPC1|CUL4A|UBE4B|HERC1|HERC2|CDC26|TRIP12|CBL|CUL4B|SAE1|UBA1|BRCA1|KLHL9|ITCH|CDC16|STUB1|UBA6|PML|FZR1|UBE2E3|ANAPC5|TRIM32|UBE2O|CUL7|UBE2E2|UBE2J1|ANAPC2|UBE3B|UBR5|UBE2D1|DDB1|TRIM37|CDC20|PIAS2|PIAS1|SKP2|DDB2|MGRN1|WWP2|NEDD4|SKP1|MID1|UBA7|CUL3|WWP1|CDC23,1.654399991
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,31.3,0.2718367347,ITPR3|PPP1R12A|CALD1|RAF1|ARHGEF11|ARHGEF1|MAPK1|PLA2G4A|ARHGEF12|ITPR1|MAPK3|ROCK2|PPP1R14A|PRKCH|PRKCD|PPP1CA|ADCY6|PRKACA|PRKCE|BRAF|ARAF|MYL6|PPP1CB|ITPR2|MAP2K2|NPR2|PPP1R12B|ADCY3|PLCB3|MAP2K1|MYLK|PPP1CC|ROCK1|PRKCA|PLCB4|MYL9,-1.8483999968
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,43.2,0.0519237516,DYNC1LI2|DYNC1LI1|NSF|VAMP2|ARHGDIA|DYNC1H1|DYNC1I2|DCTN4|RAB11A|ADCY6|STX4|PRKACA|DCTN2|RAB5C|DCTN1|CREB3L2|ADCY3|RAB5A|RAB5B,3.4595999718
KEGG_VEGF_SIGNALING_PATHWAY,34.2,0.196534413,HSPB1|MAPK14|RAF1|MAPK12|BAD|NFATC2|PLCG1|PXN|MAPK1|PTK2|PLA2G4A|AKT3|SPHK2|MAPK3|NFATC3|SRC|PIK3CD|NFAT5|PIK3R2|NFATC1|MAP2K2|MAP2K1|RAC1|AKT2|CDC42|PRKCA,2.2211999893
KEGG_VIBRIO_CHOLERAE_INFECTION,25.9,0.551552795,TJP1|SEC61B|ACTB|PLCG1|SEC61A1|ATP6V0A2|TJP2|SLC12A2|PRKACA|ADCY3|ARF1|ATP6V1A|ATP6V0D1|PRKCA,1.0723999739
KEGG_VIRAL_MYOCARDITIS,21.4,0.9038731187,EIF4G1|ACTB|MYH9|ABL1|MYH10|ABL2|CXADR|EIF4G2|EIF4G3|ICAM1|DMD|RAC1|DAG1|FYN|CAV1,-0.2971999943
KEGG_WNT_SIGNALING_PATHWAY,32.5,0.3932534936,CSNK1A1|PPP2R5D|NFATC2|MAP3K7|CTNNB1|JUN|APC|SMAD2|SENP2|MAPK9|FOSL1|CHD8|MAPK8|ROCK2|CAMK2G|PSEN1|SMAD3|NLK|CTBP2|NFATC3|AXIN1|CAMK2B|CREBBP|EP300|NKD2|PRKACA|CAMK2D|NFAT5|GSK3B|CSNK2B|APC2|NFATC1|CSNK2A2|DAAM2|PPP2R5A|DAAM1|PLCB3|CSNK1E|LRP6|FZD6|TCF7L2|PPP2CB|RAC1|PPP2R5E|SKP1|ROCK1|PPP2R5C|PRKCA|PLCB4,-1.5197000504
WP_10Q11_21Q11_23_COPY_NUMBER_VARIATION_SYNDROME,44.3,0.9228028504,MYBBP1A|MEN1|RIF1|SMARCB1|EIF4ENIF1|JUND|ATF2|PARG|SF3B1|MAPK8|SMARCC2|MYO1C|BAZ1B|ITCH|SIRT1|SMARCA5|HSF1|ERCC6|CLOCK|DDX21|NEO1|HSF4|ARHGAP22|ERCC5|DEK|SIRT6|ELK1,-0.2242999971
WP_11P11_2_COPY_NUMBER_VARIATION_SYNDROME,19.6,0.1884940358,SDCBP|C11orf96|REST|CLOCK|PHF21A|ITGB1|GLI3|PEX16|ITGA4|CRY2|TP53I11,2.203799963
WP_13Q12_12_COPY_NUMBER_VARIATION,44.1,0.2917634351,SNTB1|RTN4|SACS|MAPK9|MAPK8|TRAF3|FLNC|ATXN1|DMD|SNTA1|RAC1|DAG1|TRAF1|CDC42|SPATA13,-1.7225999832
WP_15Q11Q13_COPY_NUMBER_VARIATION,30.5,0.901243207,TJP1|SMC5|SIN3A|APBA2|RELA|DNMBP|FANCD2|CXADR|CANX|TJP2|CDC42BPB|CGN|MTMR10|CREBBP|MITF|FANCI|UBN1|KAT2B,0.2833000124
WP_15Q25_COPY_NUMBER_VARIATION,28.3,0.1595800296,ZNF592|RAF1|HTT|AP3D1|ITPR1|AP3B2|C15orf40|SYNJ1|SHANK1|TOP1|PDE8A|AP3S1|CPEB1,-2.2632000446
WP_16P11_2_DISTAL_DELETION_SYNDROME,33.3,0.1154683201,ATXN2L|NFATC2IP|NFATC2|SPNS1|RABGEF1|RABEP2|RAB4A|PRMT1|SH2B1|RAB5A|TRAF1,2.5093998909
WP_16P11_2_PROXIMAL_DELETION_SYNDROME,34.2,0.1823408624,MVP|TAOK2|PARP4|TRAF6|BPTF|HIRIP3|PPP2R5D|CCDC6|CCT3|CCT4|MSN|HIRA|MAPK3|NFKB1|ALDOA|PPP4R2|MAP2K3|KIF22|UNC13B|CCT6A|CCT2|PAXIP1|HDAC3|CCT8|PPP2CB|INO80E,2.2107999325
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME,19,0.0300527955,TAF15|ACACA|MED1|LASP1|ERBB2|CDK12|RPL23|MYO19|SYNRG|ARHGAP23|FBXL20|LIG3|AATF|SRCIN1|RFFL|MLLT6|DHRS11|TADA2A|CWC25,-3.787899971
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME,26.3,0.5402388915,CDK11A|RER1|TRIM25|MEPCE|NADK|SMAD2|SKI|MCM2|PANK4|SMAD3|PARD6B|INTS10|NOC2L|HSPA8|LRP4|ELAVL1|GNB1|PRKCZ|INTS9|IFIH1|ACAP3|CCNL2|CUL3|PLEKHN1|METTL14,1.1016999483
WP_1Q21_1_COPY_NUMBER_VARIATION_SYNDROME,40.7,0.8531132959,TJP1|CTNNB1|PRKAB2|PYGO2|TJP2|BCL9|PRKAB1|PRKAG2|CHD1L|F11R|PRKAA1,-0.4591999948
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,26.8,0.0079285714,RAF1|HIRIP3|NCOR1|RTN4|RANBP1|RAN|PI4KA|SREBF2|PAK4|HIRA|DGCR8|TNPO1|SCARF2|CBX5|SRF|PPP1CB|SLC25A1|KPNB1|EGFR|ZDHHC8|DEPDC5|HDAC3|ARVCF|KLHL22|THAP7|DROSHA|POLR2A|DGCR2|MED15|CDC42|CUL3|NPRL3|SHOC2|RCC1,-5.421500206
WP_2Q11_2_COPY_NUMBER_VARIATION_SYNDROME,36.4,0.9068589162,NCAPH|KANSL3|MAPK1|ERBB2|MAPK3|PLXNB2|SNRNP200|FAM178B|SEMA4C|STARD7|CNNM4|CNNM3,0.2768999934
WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME,23.8,0.6673558138,POLR1A|ANAPC1|MAPK1|PTK2|STAT1|ZC3H6|CSF1|SLC20A1|RGPD8|LGALS3|POLR1E|IL1RAP|CKAP2L|RAC1|BCL2L11,-0.8228999972
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,26.2,0.9925799087,PPP1R7|LRRFIP1|SH3BP4|MEF2A|MAP4|ITPK1|HJURP|HDLBP|AGAP1|JUN|MLPH|CENPA|ILK|RAB27A|TRAF3|HDAC4|TRAF3IP1|KIF1A|MEF2C|GYS1|FARP2|DISC1|BOK|RRAGC|MYO5A|PASK|USP40|ING5|THAP4|DGKD|EGFR|ATG4B|ARF1|ITGB3|RPS6|RAC1|RAB17|STK25,0.0520000011
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,29.7,0.3758095327,MYCBP2|PAK2|CEP350|PXN|RNF8|UBXN7|JUN|STAT5B|PCYT1A|NCBP1|DLG1|SIRT1|SENP5|NF2|DYNLRB1|STAT5A|MAD2L1BP|MCRS1|ADAM10,-1.5611000061
WP_4P16_3_COPY_NUMBER_VARIATION,34.4,0.4020898642,TACC3|PLCG1|SLBP|MAPK1|CBL|MAPK3|GAB1|SOS1|CKAP5|FRS2|BCS1L,1.50849998
WP_4_HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,77.8,0.3301843619,RAF1|MKNK1|MAPK1|TSC1|MAP3K11|MAPK3|PBK|EIF4EBP1|MAP2K3|MTOR|MKNK2|MAP2K2|MAP2K1|PRKAA1,-1.6899000406
WP_5Q35_COPY_NUMBER_VARIATION,26.1,0.9925799087,PLCG1|GPRIN1|ARFGAP2|JUN|ABL1|PDLIM7|UIMC1|DBN1|SNCA|NSD1|MAPK9|MAPK8|BRCA1|GAB1|SOS1|RGS14|SRC|PTPN2|KIAA1191|FAM193B|FAF2|BABAM1|FRS2|PNPLA2|HIP1R|FGFR4|MAGED1|BARD1|ADAM10,0.0397000015
WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME,38.3,0.54878623,HMGA1|GTF2I|MYBBP1A|ACACA|EIF4H|VPS37A|RB1|CLASP1|SQSTM1|LIMK1|VAMP2|BRD4|TSG101|EIF2AK3|CTNNB1|CLTC|CLASP2|SF3B1|CFL1|MAPK3|EIF2A|CHTF18|MYO1C|BAZ1B|DNAJC30|CLIP2|SMARCA5|NUP62|BCL7B|UBE2E3|ERCC6|DDX21|ULK1|GTF2IRD1|GAPDH|GRIP1|ATPAF1|HDAC6|HDAC3|DEK|TBL2,-1.1008000374
WP_7Q11_23_DISTAL_COPY_NUMBER_VARIATION,45.5,0.1261005396,LMNA|HSPB1|RAF1|G3BP1|EPB41L3|MDH2|KIF1C|TMEM120B|YWHAG|POR,2.4600999355
WP_8P23_1_COPY_NUMBER_VARIATION_SYNDROME,20,0.1261005396,NUMA1|RAF1|SLBP|MAPK1|CTNNB1|MAPK3|HSPD1|AXIN1|MTMR6|TERF1|MCRS1,2.4842000008
WP_ACUTE_VIRAL_MYOCARDITIS,32.9,0.1399159664,CASP1|PABPC1|DFFA|EIF4G1|ACTB|NFKB2|MAPK1|PYCARD|ABL1|ILK|STAT1|ABL2|CXADR|MAPK3|EIF4G2|SOS1|SRC|CAAP1|GSK3B|STAT3|PARP1|CASP2|DMD|BNIP2|TICAM1|DAG1|FYN|CAV1,2.2908000946
WP_ADIPOGENESIS,29,0.9200691695,LMNA|HMGA1|STAT2|RB1|MEF2A|NCOR2|NCOR1|MEF2D|CTNNB1|IRS2|NCOA2|LPIN3|RBL1|STAT5B|CELF1|STAT1|RBL2|NRIP1|WWTR1|RXRA|SMAD3|NCOA1|IRS1|MEF2C|RXRG|STAT5A|LPIN1|LIPE|FOXO1|IL6ST|STAT3|SCD|NAMPT|CDKN1A|PCK2|TWIST1|E2F1|LPIN2,0.2309000045
WP_AGE_RAGE_PATHWAY,53,0.5519066522,MAPK14|RAF1|SHC1|CHUK|MAPK1|PLA2G4A|ATF2|JUN|RELA|MSN|STAT5B|SMAD2|STAT1|MAPK9|MAPK8|MAPK3|NFKB1|SMAD3|PRKCD|SRC|IRS1|IKBKB|STAT5A|FOXO1|LGALS3|DIAPH1|STAT3|EGFR|PRKCZ|MAP2K1|RAC1|ROCK1|CDC42|MYD88|PRKCA,-1.09010005
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,51.5,0.0079285714,MAPK14|SHC1|MAPK1|PTK2|IRS2|MAPK3|GAB1|SOS1|EIF4EBP1|PRKCD|SRC|IRS1|MTOR|PTPN11|PIK3R2|RAC1|PRKCA,-4.3246998787
WP_ALSTROM_SYNDROME,41.2,0.0079285714,VCPIP1|CEP192|ALMS1|SNAPIN|ACTN4|DTNBP1|BLOC1S1|VCP|TUBG1|RILPL1|TFDP2|RFX1|NSFL1C|GPRASP2,-4.4988999367
WP_ALZHEIMER_39_S_DISEASE,35.6,0.152892562,ITPR3|KLC2|PSMD4|RAF1|ADRM1|CSNK1A1|CHUK|BAD|ATG2B|TUBB|RB1CC1|EIF2AK3|MAPK1|RTN4|MAP2K7|CTNNB1|IRS2|KLC1|RELA|ITPR1|APC|WIPI1|NRBF2|SNCA|PSMA5|MAPK9|PSMD1|AKT3|KLC4|MAPK8|PSEN2|MAPK3|NFKB1|PSEN1|RTN3|AXIN1|TUBA1C|CSF1|IRS1|MTOR|ATP2A2|ATG2A|PSMA4|PSMC3|IKBKB|PIK3CD|ATF6|ULK1|PSMD2|BRAF|ARAF|GSK3B|PIK3R2|CSNK2B|VDAC1|ADAM17|APC2|APBB1|CSNK2A2|ITPR2|SLC25A5|MAP2K2|APH1A|VDAC2|GAPDH|KLC3|PIK3R4|TUBB4B|ULK2|SLC25A6|PSMA7|EIF2AK2|PSMB1|PLCB3|EIF2S1|CSNK1E|PSMC1|MAP2K1|AMBRA1|LRP6|FZD6|ATG13|CAPN1|AKT2|TUBB3|WIPI2|VDAC3|CAPN2|KIF5B|PLCB4|ADAM10|TUBA4A|PSMD8,-2.2627000809
WP_ALZHEIMER_39_S_DISEASE_AND_MIRNA_EFFECTS,35,0.1731594228,ITPR3|KLC2|PSMD4|RAF1|ADRM1|CSNK1A1|CHUK|BAD|ATG2B|TUBB|RB1CC1|EIF2AK3|MAPK1|RTN4|MAP2K7|CTNNB1|IRS2|KLC1|RELA|ITPR1|APC|WIPI1|NRBF2|SNCA|PSMA5|MAPK9|PSMD1|AKT3|KLC4|MAPK8|PSEN2|MAPK3|NFKB1|PSEN1|RTN3|AXIN1|TUBA1C|CSF1|IRS1|MTOR|ATP2A2|ATG2A|PSMA4|PSMC3|IKBKB|PIK3CD|ATF6|ULK1|PSMD2|BRAF|ARAF|GSK3B|PIK3R2|CSNK2B|VDAC1|ADAM17|APC2|APBB1|CSNK2A2|ITPR2|SLC25A5|MAP2K2|APH1A|VDAC2|GAPDH|KLC3|PIK3R4|TUBB4B|ULK2|SLC25A6|PSMA7|EIF2AK2|PSMB1|PLCB3|EIF2S1|CSNK1E|PSMC1|MAP2K1|AMBRA1|LRP6|FZD6|ATG13|CAPN1|AKT2|TUBB3|WIPI2|VDAC3|CAPN2|KIF5B|PLCB4|ADAM10|TUBA4A|PSMD8,-2.1807000637
WP_AMINO_ACID_METABOLISM,15.4,0.2386840125,CAD|ACLY|PDHA1|GOT2|LDHA|MDH2|EHHADH|ACO2|MDH1|GOT1|HIBCH|GSS|CBS|GSR,-1.9756000042
